# X, Y
-1.014875342783089635e-01,6.231195055376080871e-01
-9.096804075500041220e-01,-2.105860266801647285e+00
-6.045756824055231737e-01,-5.609926964491385171e-01
1.169904105087410162e+00,4.649963325304373285e+00
-1.466632381759436221e+00,-4.516890576572190952e+00
-2.562778011484389662e+00,-4.546471994767151692e+00
3.268793733781209632e+00,8.317247156774516981e+00
9.957517338581473032e-02,8.372238237028331032e-01
4.728940058385862066e-01,2.312892677406202413e+00
2.215151922965624909e+00,5.093366910102293588e+00
1.511539118284004113e+00,4.638281493457297344e+00
-4.437250842678804874e-01,6.021738846076868379e-01
-1.082379259399494087e+00,-1.543286108904622367e+00
1.047526555242532131e+00,2.817653023859914452e+00
3.845699225142729993e+00,1.008879530954826009e+01
-1.583156019814658588e+00,-2.279540012815899352e+00
1.210583109013319447e+00,3.300233370939002153e+00
9.926659168187929039e-01,3.767350458942683389e+00
1.885349611577760987e-01,2.965272386972032770e+00
3.919906892942107146e-01,1.953765762372976278e+00
-2.133211880976356500e+00,-3.539055511956791911e+00
-2.632996850856698767e+00,-3.596895655037315009e+00
1.102763299748691223e-01,9.577752908844670010e-01
-2.951753173101704153e+00,-4.788603618919376359e+00
-4.078663368036097303e-01,-1.390896703950277757e+00
-2.776358364739309081e+00,-6.726839503230799266e+00
-1.200845485271840429e+00,-1.352850203694158093e+00
-1.237827117228445628e+00,-1.059181337924470778e+00
-6.652273075959493909e-01,-1.097712597085970021e+00
-1.341138373003519790e+00,-2.905757905540533592e+00
-1.307482618742850322e+00,-1.999576290664059952e+00
1.777714298948722016e+00,5.993307222124639289e+00
1.984326614444431369e+00,6.679950095591314252e+00
9.529165275857504058e-01,2.878006059092013125e+00
-4.907686925855262450e-01,-8.358784416510247617e-01
2.123763894087577153e+00,5.978724936857453542e+00
-2.236688758875592931e-01,-1.253327232660566448e+00
-1.509184889458313750e-01,1.137310036721517648e+00
-8.379636974838919894e-01,-1.010106678557197490e+00
-3.861653488119899391e-01,1.318807978224988631e+00
2.962002375447762570e-01,1.199479841289004867e+00
-2.628366979139021620e+00,-5.968699733721140710e+00
2.516709674968089505e+00,6.883777842981131379e+00
-3.061037118089254605e+00,-6.912694949732212990e+00
1.511143220316281788e+00,5.973888806897364567e+00
1.361866989663325755e+00,3.460330212592442223e+00
1.813526376751046776e+00,3.873356938192055843e+00
2.738169838160185998e-01,2.843824218162628092e+00
-2.919015340393287250e+00,-5.109498736752581927e+00
-4.989751649261691124e-01,-6.998972966378471661e-01
-3.468309482603985916e-02,-1.788030609882564903e-01
-4.186286453249502770e+00,-7.423812341777038526e+00
6.128825752127264881e-01,3.333368114063786081e+00
7.678255830620510647e-01,3.296698094804090040e+00
1.930262307956525925e-01,1.051746374572907206e+00
2.396795509028350590e+00,6.763951178891510096e+00
1.434391521506515610e-01,1.651812859669107514e+00
-6.696662519905195454e-01,-5.491883700184982953e-01
-2.349738539996688580e+00,-5.418758470974308850e+00
-5.238550958362486742e-01,4.804296060579519301e-01
5.315716753038589593e-01,1.988781606796754309e+00
1.666199847858621519e+00,6.844409893503339504e+00
-2.565963849385517026e+00,-6.595300553450710979e+00
-1.075027740320015690e+00,-1.430150048276024322e-01
3.286680562593482513e+00,8.007714217456708639e+00
-1.430456361617125305e+00,-2.393036767969297873e+00
-7.100865634220405731e-01,-7.949776045714403994e-01
-7.756344488919308944e-01,-1.433157456935174379e+00
-3.180791657334890221e+00,-5.782231286516458013e+00
-3.326850511310753600e+00,-6.274958185734439198e+00
-4.619616303868606444e+00,-1.001703339181663743e+01
-8.576478259816395777e-01,-8.939958437660719959e-01
2.725017831609680918e+00,6.812314438117477167e+00
-6.403714011234692416e-01,-4.604838249250936544e-01
-8.239421367137677032e-01,2.909922799329356380e-01
2.915620271963677568e-01,1.618978200057100247e+00
5.060370326054240975e-01,2.047717425097148602e+00
-3.362409260332404060e+00,-5.604782242513370427e+00
1.628842655402203521e+00,4.497447159420134177e+00
-2.446986167297544146e+00,-3.365511447915141119e+00
-8.452670427603469205e-01,-1.262677907117093046e+00
1.277458635547487287e+00,4.043503171464612578e+00
-3.444138189224247970e+00,-7.011081747319857449e+00
-4.279514087603449868e-01,-1.479343888748495317e+00
1.358590538242003376e+00,4.496001931978519828e+00
-1.780199146692283518e+00,-3.931443745516721489e+00
1.640601033048433521e+00,5.688451728766811932e+00
2.365586222659661786e+00,5.832666980201857143e+00
-1.002271555677943127e+00,-6.964337247882014248e-01
-4.620129660530746918e+00,-8.373373348177906905e+00
-6.292197778053350010e-01,3.988567169770868004e-02
-4.513105062301733916e+00,-8.505025258961259382e+00
-2.893838561763082406e+00,-4.145364323763872427e+00
-2.194269972963167892e-01,1.074029163807916021e+00
-1.862006853417167207e+00,-2.915935458508858158e+00
-3.077909924279742970e+00,-6.279905893811385198e+00
-2.585368215340058562e+00,-4.429944507581544677e+00
7.710563964897386713e-01,2.665536295350427576e+00
-4.565742868986929714e+00,-8.608451370404162972e+00
-1.469087712352922903e+00,-1.701608655687756988e+00
1.500105791706971115e+00,5.360010865112500689e+00
-1.670702976518907645e+00,-5.227848301637919803e+00
1.018309418828151180e+00,4.979558463094013732e+00
1.257096273515337703e+00,5.325299845599480442e+00
1.234709796017295691e+00,4.687278888149567280e+00
1.833278484860032753e+00,4.751912741344626490e+00
1.223317933143859504e+00,4.016421075994450085e+00
1.047411155669284222e+00,2.489310631933516760e+00
-1.617138471374029107e+00,-5.597740283665637584e-01
-1.521888056968907221e-01,1.370422211488984798e+00
1.082645441377239059e+00,3.173991630190814206e+00
2.128859334239351586e+00,4.840980049008876129e+00
1.554149653196821579e-01,3.220103561394651592e-01
-1.413242551964671190e+00,-3.138214416699797393e+00
3.301623651915979174e+00,9.360486014590851056e+00
6.064394874560487203e+00,1.425943325834904662e+01
3.625423950121697270e-01,6.709846251299655950e-01
-5.212285785190569953e+00,-1.175323378555833642e+01
-1.944449465023086132e+00,-3.302797463186916804e+00
3.091977516352699684e+00,8.847014014984777575e+00
7.554595677860414860e+00,1.914539284160573374e+01
7.782119011655158625e-01,3.308166015637628465e+00
-1.667970677941105873e+00,-1.834402400480328765e+00
-8.635045849854519062e-01,-6.183428264097937666e-01
8.821742188168456567e-01,3.207100727845144661e+00
1.424775153592919841e+00,4.332871425373919116e+00
6.317378859807207814e-01,2.911057336466750467e+00
6.056368618608510834e-01,3.143451845987314641e+00
1.875654302861863520e+00,5.204319986656992469e+00
-4.682488958075208818e-01,2.664688220478735881e-01
-1.453376441910473771e+00,-1.612323067989918535e+00
-3.664908918582576725e+00,-8.504323495457169813e+00
1.677313543035528765e-01,1.749478857342761096e+00
-1.060915558191984243e+00,-1.766134287473942965e+00
-3.232927048041565055e-01,-6.486510275918142554e-01
1.230494960514210562e-01,6.883617381378611677e-01
1.911497611243658801e+00,5.196978273741224008e+00
1.560230184781774776e+00,5.706225257448699573e+00
2.611111792288292044e+00,7.558399373549422151e+00
2.473950633341266692e-01,3.789516670226895201e+00
-3.213618518103265043e-01,-1.262862344426802785e+00
2.439718069247936771e+00,6.318604949706719154e+00
7.687343030173650060e-01,3.670887852825718944e+00
2.454389023957632698e-01,9.677102243566664264e-01
-2.126103325451690562e+00,-3.520022752864381044e+00
-7.795618143180983450e-01,-9.013587894092968122e-01
-4.421790241343810934e-01,-1.280022790578968950e+00
-2.687093848474860547e+00,-4.793006298038271495e+00
-1.190754915015309390e+00,-1.648030365754586501e+00
-2.359132083447189387e+00,-5.416476962969197118e+00
-6.242129873430367626e-01,4.568160691727356504e-01
-2.927300470192004678e+00,-6.308000981363135473e+00
-2.196835373601964569e+00,-3.056693980571928204e+00
2.627638637908284114e+00,7.799199998889672081e+00
4.774651991362639514e-01,2.302925472536749396e+00
6.824097628845963159e-01,3.753481670107730928e+00
2.880235473185180251e+00,6.071470949661728511e+00
-1.654735737263512974e+00,-3.774035526743406699e+00
-2.757322112924328120e-02,2.585997703120509250e+00
-3.178921119195894929e-01,8.049361666280946404e-01
-9.674048154922659792e-01,-2.576261452167527555e-01
1.521874892954146186e-01,7.317251867552437838e-01
-3.752803408539187480e+00,-7.620425150658774349e+00
1.314509225731366859e+00,3.203710312674420635e+00
-8.801978731969691827e-01,-1.978408990164641335e+00
1.119706291988165070e+00,3.907592913107221122e+00
-3.033648141062042392e+00,-5.689054077303730139e+00
-4.353637955505939433e-02,-2.411277354096209580e-01
6.186200107034034446e-01,2.505941739699051318e+00
5.977674835192119396e-01,2.977254290141537307e+00
-2.252357016613730334e+00,-4.893884198618827064e+00
1.238924766799524901e+00,4.210607804741221649e+00
-1.409459325623721337e+00,-4.074838450334541839e+00
8.871324847833614302e-02,5.539935209708573005e-01
1.736945500313165747e+00,7.196824831289614366e+00
-8.267681995160519604e-01,-9.196618265091489608e-01
-3.025035284951753667e+00,-7.249647001263097579e+00
2.968743444663096032e+00,8.657145138023896180e+00
2.244608607489193997e+00,7.663751929124365425e+00
1.628689273679276184e+00,5.765764928027412139e+00
-1.176813686052246233e+00,-7.560495770096620216e-01
6.726971857928316645e-01,2.330188442586257569e+00
-1.326215445104735435e+00,-1.148146403618354405e+00
2.501882831087643977e-01,6.424640849067660975e-01
3.075330511527950561e-01,5.568452943964286028e-02
-2.355003166408336845e+00,-4.796891350208349003e+00
1.944221211297978424e+00,6.585470467586833188e+00
1.149654838451994898e+00,4.146311274645859690e+00
1.870114975484055142e+00,5.534228668968641074e+00
3.444788304289271519e+00,7.085726618322758519e+00
-3.148502656759603058e-01,1.106092501098995040e+00
2.211423670167361522e+00,5.981115472509666908e+00
-2.210470132826471978e+00,-4.703242237870945530e+00
6.849618015127780790e-01,1.980489473022835956e+00
1.087989143653192992e+00,3.327334955864774013e+00
5.241308574592484781e-01,3.311366326068112542e+00
2.940888523262144449e+00,9.144829104332975689e+00
1.190554582918745608e+00,5.602484319437031068e+00
4.006245394973000806e+00,1.102725737301523878e+01
1.473874761935271005e+00,5.627691920076784982e+00
-1.084538710872258171e+00,-1.919594255569060826e+00
2.020729215770397769e+00,5.386509225984954519e+00
4.484530864990045274e+00,1.286540986975992062e+01
-1.260673142410213554e+00,-1.747863937947320645e+00
-9.354475730961971935e-01,-1.283788212986616717e+00
-7.963914394178443767e-02,1.544988090194613362e+00
-1.803400698669769264e+00,-4.056317914806952807e+00
2.346649821176531425e+00,5.708194258046798808e+00
-4.994497077534296725e-01,-5.473920324550136662e-01
2.264540066297070720e+00,4.624506594295175077e+00
1.885507551864957776e-01,1.153358378930484651e+00
1.413831001554258338e+00,3.553605565130531385e+00
2.865624971806331356e+00,8.708834833064537762e+00
-3.988619981117260682e+00,-7.692592121622205958e+00
1.620019559563377953e+00,5.157188957545088215e+00
-5.804376367887604804e-01,1.713560575866311941e-01
-1.021491242538436373e+00,-1.519726621800836952e+00
4.043838634152044698e+00,1.184537541727503118e+01
1.546407882067668993e+00,5.397465061257593177e+00
-1.796035718253312208e+00,-3.531023701925244396e+00
-7.407910007185450896e-01,-1.903567544074019180e+00
-6.700967072514973921e-01,-1.554441341810099075e+00
1.099781878503351740e+00,3.837339510480884286e+00
1.348890618550542930e+00,3.531176102923105020e+00
3.896600156403333681e-01,2.504931344189415654e+00
-1.408924380512739161e+00,-2.112441486384201372e+00
3.103903835368512221e-01,2.356050291799388852e+00
-4.581652162346635387e-02,5.712226500618026170e-01
-3.751461536555077192e+00,-7.796278940988914385e+00
4.781529078148866851e+00,1.268745471727095619e+01
-9.845430030878107308e-01,-1.392404503081577483e+00
-1.157071916005670137e-01,-9.056118492946074738e-03
3.430314231845706718e+00,9.323779906018220487e+00
8.015973237750928515e-01,4.020315614807161708e+00
-4.368664655922069429e+00,-8.281208840480029920e+00
1.068744671834448212e+00,1.786998148474542747e+00
-1.119063902482541284e+00,-1.333654188198905022e+00
-9.194344223785718695e-01,-2.715520010604588030e+00
-2.799648078489568981e+00,-6.672934363565729221e+00
-1.088578288815608364e+00,-1.041629080203276159e+00
-2.093302932132520833e-02,1.665961556756159423e+00
1.430340202272682770e+00,5.607724921532152962e+00
-7.656306294404935375e-01,-8.744504164917412670e-01
1.031997918394610858e+00,4.370946976092694669e+00
1.260994524398960093e-01,2.191212870001826296e+00
-1.245215114123261690e+00,-2.634654751806635886e+00
-2.601497173320373779e+00,-3.986433933598022339e+00
-1.863730568079055461e+00,-2.069893426353647925e+00
1.340035882135348633e+00,2.457994483167306843e+00
1.143843936915140747e+00,2.874551144711518624e+00
1.918216498741274423e+00,3.587611365709659328e+00
1.535488680436475795e+00,4.614730483338322919e+00
-5.777150872134092507e-01,-1.757303192018992988e+00
-5.659694476862715540e-01,-1.610400529373986256e+00
-1.214041638056941874e+00,-1.685283661992380111e+00
2.900667786502160617e+00,8.354931507557671111e+00
-1.999661439288070719e+00,-5.874220438150255852e+00
2.005220819817206568e+00,7.067897460966984013e+00
-1.642807627387064873e+00,-2.413586523464544609e+00
-1.403726733173851438e+00,-3.924935699747908124e+00
1.756267385670696735e+00,4.619345562832498864e+00
1.153480967593199652e-01,1.574032866037929690e+00
-2.948555534739185191e+00,-5.498084527888057238e+00
1.479544470533186384e+00,3.089432504786365552e+00
-3.121860610075783082e+00,-5.859413873935944039e+00
-1.842771864796089565e+00,-5.141505716423368177e+00
-1.234079414621796156e+00,3.303841994135465754e-01
2.968472961525268516e+00,9.115708736780200994e+00
1.536779506353044944e+00,5.307740476890350223e+00
2.544645968104806144e+00,8.651417230717427742e+00
1.762668074559064602e+00,3.110467647012943093e+00
2.385141564793346269e+00,7.323116899726271001e+00
9.363688331325991099e-01,3.082771994775273861e+00
2.356054443183416058e+00,5.654787386285574868e+00
4.386628520388916819e+00,1.110179121560712368e+01
2.122961767263041588e-01,2.454252674059524963e+00
1.248758272000652703e+00,3.957618567608985227e+00
-3.400523950676764606e+00,-5.303626679926552789e+00
1.841496904894966979e+00,5.150544384389263541e+00
-4.709518070644548304e-01,-6.917418148537354261e-01
-1.577182312623581772e-01,-8.913730173377540922e-01
-2.512511493048603661e+00,-7.320471126101713466e+00
2.810885146498504628e-01,2.367424143595620478e+00
-5.194168575985098901e-02,4.705637323332992339e-01
4.853951396234873705e+00,1.321617443679971871e+01
1.372128968814461336e+00,3.806172594577781343e+00
-2.482909360331211346e+00,-6.108868058534794088e+00
-1.986490955779899106e-02,-6.629216670319062477e-01
-1.111121732906741877e-01,1.436382531474062585e+00
9.119676024615454291e-02,7.832986856718409108e-01
1.401202346979994573e+00,2.482806950641730293e+00
-5.712264218678504424e-01,2.667147200032722321e-01
-8.023326596558105761e-01,-1.886439742517346474e+00
2.189823459827230145e+00,6.173440595310557555e+00
2.003850892211633816e+00,6.111653257063307976e+00
-3.291885246923092367e+00,-7.164619347226784285e+00
-4.709538190266799873e+00,-1.139275511382651374e+01
-1.343860658191993636e-02,-6.594288706089966867e-01
-5.703231252326882439e-01,5.152538600139278113e-02
2.745491518377945805e+00,7.034660994950924895e+00
2.441907892528021318e+00,6.218784061781672534e+00
-1.958511645363663289e+00,-2.992350837679213171e+00
